"eau_id","cell_id","wmd_id_num","wmd_id","area_km2","x_coord","y_coord"
370,975,5,"Crosby Lostwood",17709.5946275,-600851.222245294,2802394.198975
371,977,5,"Crosby Lostwood",17709.5946275,-563824.148581765,2802394.198975
372,981,5,"Crosby Lostwood",17709.5946275,-489770.001254706,2802394.198975
373,982,5,"Crosby Lostwood",17709.5946275,-471256.464422941,2802394.198975
374,983,5,"Crosby Lostwood",17709.5946275,-452742.927591177,2802394.198975
375,1066,5,"Crosby Lostwood",17709.5946275,-489770.001254706,2783908.98789456
376,1067,5,"Crosby Lostwood",17709.5946275,-471256.464422941,2783908.98789456
377,1068,5,"Crosby Lostwood",17709.5946275,-452742.927591177,2783908.98789456
378,1089,6,"Detroit Lakes",12809.7210466,-63958.6541241174,2783908.98789456
379,1090,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2783908.98789456
380,1174,6,"Detroit Lakes",12809.7210466,-63958.6541241174,2765423.77681413
381,1175,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2765423.77681413
382,1179,6,"Detroit Lakes",12809.7210466,28609.0300347062,2765423.77681413
383,1259,6,"Detroit Lakes",12809.7210466,-63958.6541241174,2746938.5657337
384,1260,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2746938.5657337
385,1261,6,"Detroit Lakes",12809.7210466,-26931.580460588,2746938.5657337
386,1262,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2746938.5657337
387,1263,6,"Detroit Lakes",12809.7210466,10095.4932029415,2746938.5657337
388,1264,6,"Detroit Lakes",12809.7210466,28609.0300347062,2746938.5657337
389,1344,6,"Detroit Lakes",12809.7210466,-63958.6541241174,2728453.35465326
390,1345,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2728453.35465326
391,1346,6,"Detroit Lakes",12809.7210466,-26931.580460588,2728453.35465326
392,1347,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2728453.35465326
393,1348,6,"Detroit Lakes",12809.7210466,10095.4932029415,2728453.35465326
394,1349,6,"Detroit Lakes",12809.7210466,28609.0300347062,2728453.35465326
395,1429,6,"Detroit Lakes",12809.7210466,-63958.6541241174,2709968.14357283
396,1430,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2709968.14357283
397,1431,6,"Detroit Lakes",12809.7210466,-26931.580460588,2709968.14357283
398,1432,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2709968.14357283
399,1433,6,"Detroit Lakes",12809.7210466,10095.4932029415,2709968.14357283
400,1434,6,"Detroit Lakes",12809.7210466,28609.0300347062,2709968.14357283
401,1515,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2691482.93249239
402,1516,6,"Detroit Lakes",12809.7210466,-26931.580460588,2691482.93249239
403,1517,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2691482.93249239
404,1518,6,"Detroit Lakes",12809.7210466,10095.4932029415,2691482.93249239
405,1600,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2672997.72141196
406,1601,6,"Detroit Lakes",12809.7210466,-26931.580460588,2672997.72141196
407,1602,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2672997.72141196
408,1603,6,"Detroit Lakes",12809.7210466,10095.4932029415,2672997.72141196
409,1685,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2654512.51033152
410,1686,6,"Detroit Lakes",12809.7210466,-26931.580460588,2654512.51033152
411,1687,6,"Detroit Lakes",12809.7210466,-8418.04362882324,2654512.51033152
412,1688,6,"Detroit Lakes",12809.7210466,10095.4932029415,2654512.51033152
413,1770,6,"Detroit Lakes",12809.7210466,-45445.1172923527,2636027.29925109
414,1771,6,"Detroit Lakes",12809.7210466,-26931.580460588,2636027.29925109
415,654,7,"Devils Lake",26303.0328163,-249094.022441765,2876335.04329674
416,655,7,"Devils Lake",26303.0328163,-230580.48561,2876335.04329674
417,656,7,"Devils Lake",26303.0328163,-212066.948778235,2876335.04329674
418,657,7,"Devils Lake",26303.0328163,-193553.41194647,2876335.04329674
419,658,7,"Devils Lake",26303.0328163,-175039.875114706,2876335.04329674
420,659,7,"Devils Lake",26303.0328163,-156526.338282941,2876335.04329674
421,660,7,"Devils Lake",26303.0328163,-138012.801451176,2876335.04329674
422,661,7,"Devils Lake",26303.0328163,-119499.264619412,2876335.04329674
423,662,7,"Devils Lake",26303.0328163,-100985.727787647,2876335.04329674
424,739,7,"Devils Lake",26303.0328163,-249094.022441765,2857849.8322163
425,740,7,"Devils Lake",26303.0328163,-230580.48561,2857849.8322163
426,741,7,"Devils Lake",26303.0328163,-212066.948778235,2857849.8322163
427,742,7,"Devils Lake",26303.0328163,-193553.41194647,2857849.8322163
428,743,7,"Devils Lake",26303.0328163,-175039.875114706,2857849.8322163
429,744,7,"Devils Lake",26303.0328163,-156526.338282941,2857849.8322163
430,745,7,"Devils Lake",26303.0328163,-138012.801451176,2857849.8322163
431,746,7,"Devils Lake",26303.0328163,-119499.264619412,2857849.8322163
432,747,7,"Devils Lake",26303.0328163,-100985.727787647,2857849.8322163
433,824,7,"Devils Lake",26303.0328163,-249094.022441765,2839364.62113587
434,825,7,"Devils Lake",26303.0328163,-230580.48561,2839364.62113587
435,826,7,"Devils Lake",26303.0328163,-212066.948778235,2839364.62113587
436,827,7,"Devils Lake",26303.0328163,-193553.41194647,2839364.62113587
437,828,7,"Devils Lake",26303.0328163,-175039.875114706,2839364.62113587
438,829,7,"Devils Lake",26303.0328163,-156526.338282941,2839364.62113587
439,830,7,"Devils Lake",26303.0328163,-138012.801451176,2839364.62113587
440,831,7,"Devils Lake",26303.0328163,-119499.264619412,2839364.62113587
441,832,7,"Devils Lake",26303.0328163,-100985.727787647,2839364.62113587
442,907,7,"Devils Lake",26303.0328163,-286121.096105294,2820879.41005543
443,908,7,"Devils Lake",26303.0328163,-267607.559273529,2820879.41005543
444,909,7,"Devils Lake",26303.0328163,-249094.022441765,2820879.41005543
445,910,7,"Devils Lake",26303.0328163,-230580.48561,2820879.41005543
446,911,7,"Devils Lake",26303.0328163,-212066.948778235,2820879.41005543
447,912,7,"Devils Lake",26303.0328163,-193553.41194647,2820879.41005543
448,913,7,"Devils Lake",26303.0328163,-175039.875114706,2820879.41005543
449,914,7,"Devils Lake",26303.0328163,-156526.338282941,2820879.41005543
450,915,7,"Devils Lake",26303.0328163,-138012.801451176,2820879.41005543
451,916,7,"Devils Lake",26303.0328163,-119499.264619412,2820879.41005543
452,917,7,"Devils Lake",26303.0328163,-100985.727787647,2820879.41005543
453,992,7,"Devils Lake",26303.0328163,-286121.096105294,2802394.198975
454,993,7,"Devils Lake",26303.0328163,-267607.559273529,2802394.198975
455,994,7,"Devils Lake",26303.0328163,-249094.022441765,2802394.198975
456,995,7,"Devils Lake",26303.0328163,-230580.48561,2802394.198975
457,996,7,"Devils Lake",26303.0328163,-212066.948778235,2802394.198975
458,997,7,"Devils Lake",26303.0328163,-193553.41194647,2802394.198975
459,998,7,"Devils Lake",26303.0328163,-175039.875114706,2802394.198975
460,999,7,"Devils Lake",26303.0328163,-156526.338282941,2802394.198975
461,1000,7,"Devils Lake",26303.0328163,-138012.801451176,2802394.198975
462,1001,7,"Devils Lake",26303.0328163,-119499.264619412,2802394.198975
463,1002,7,"Devils Lake",26303.0328163,-100985.727787647,2802394.198975
464,1077,7,"Devils Lake",26303.0328163,-286121.096105294,2783908.98789456
465,1078,7,"Devils Lake",26303.0328163,-267607.559273529,2783908.98789456
466,1079,7,"Devils Lake",26303.0328163,-249094.022441765,2783908.98789456
467,1080,7,"Devils Lake",26303.0328163,-230580.48561,2783908.98789456
468,1081,7,"Devils Lake",26303.0328163,-212066.948778235,2783908.98789456
469,1082,7,"Devils Lake",26303.0328163,-193553.41194647,2783908.98789456
470,1083,7,"Devils Lake",26303.0328163,-175039.875114706,2783908.98789456
471,1084,7,"Devils Lake",26303.0328163,-156526.338282941,2783908.98789456
472,1085,7,"Devils Lake",26303.0328163,-138012.801451176,2783908.98789456
473,1086,7,"Devils Lake",26303.0328163,-119499.264619412,2783908.98789456
474,1087,7,"Devils Lake",26303.0328163,-100985.727787647,2783908.98789456
475,1088,7,"Devils Lake",26303.0328163,-82472.1909558821,2783908.98789456
476,1165,7,"Devils Lake",26303.0328163,-230580.48561,2765423.77681413
477,1166,7,"Devils Lake",26303.0328163,-212066.948778235,2765423.77681413
478,1167,7,"Devils Lake",26303.0328163,-193553.41194647,2765423.77681413
479,1168,7,"Devils Lake",26303.0328163,-175039.875114706,2765423.77681413
480,1169,7,"Devils Lake",26303.0328163,-156526.338282941,2765423.77681413
481,1170,7,"Devils Lake",26303.0328163,-138012.801451176,2765423.77681413
482,1171,7,"Devils Lake",26303.0328163,-119499.264619412,2765423.77681413
483,1172,7,"Devils Lake",26303.0328163,-100985.727787647,2765423.77681413
484,1173,7,"Devils Lake",26303.0328163,-82472.1909558821,2765423.77681413
485,1253,7,"Devils Lake",26303.0328163,-175039.875114706,2746938.5657337
486,1254,7,"Devils Lake",26303.0328163,-156526.338282941,2746938.5657337
487,1255,7,"Devils Lake",26303.0328163,-138012.801451176,2746938.5657337
488,1256,7,"Devils Lake",26303.0328163,-119499.264619412,2746938.5657337
489,1257,7,"Devils Lake",26303.0328163,-100985.727787647,2746938.5657337
490,1258,7,"Devils Lake",26303.0328163,-82472.1909558821,2746938.5657337
491,1772,8,"Fergus Falls",5943.11886294,-8418.04362882324,2636027.29925109
492,1855,8,"Fergus Falls",5943.11886294,-45445.1172923527,2617542.08817065
493,1856,8,"Fergus Falls",5943.11886294,-26931.580460588,2617542.08817065
494,1857,8,"Fergus Falls",5943.11886294,-8418.04362882324,2617542.08817065
495,1940,8,"Fergus Falls",5943.11886294,-45445.1172923527,2599056.87709022
496,1941,8,"Fergus Falls",5943.11886294,-26931.580460588,2599056.87709022
497,1942,8,"Fergus Falls",5943.11886294,-8418.04362882324,2599056.87709022
498,2025,8,"Fergus Falls",5943.11886294,-45445.1172923527,2580571.66600978
499,2026,8,"Fergus Falls",5943.11886294,-26931.580460588,2580571.66600978
500,2027,8,"Fergus Falls",5943.11886294,-8418.04362882324,2580571.66600978
501,2111,8,"Fergus Falls",5943.11886294,-26931.580460588,2562086.45492935
502,2112,8,"Fergus Falls",5943.11886294,-8418.04362882324,2562086.45492935
503,2113,8,"Fergus Falls",5943.11886294,10095.4932029415,2562086.45492935
504,2197,8,"Fergus Falls",5943.11886294,-8418.04362882324,2543601.24384891
505,2198,8,"Fergus Falls",5943.11886294,10095.4932029415,2543601.24384891
506,2199,8,"Fergus Falls",5943.11886294,28609.0300347062,2543601.24384891
507,2200,8,"Fergus Falls",5943.11886294,47122.5668664709,2543601.24384891
508,2689,9,"Huron",18215.4563826,-341661.706600588,2432689.9773663
509,2690,9,"Huron",18215.4563826,-323148.169768824,2432689.9773663
510,2691,9,"Huron",18215.4563826,-304634.632937059,2432689.9773663
511,2692,9,"Huron",18215.4563826,-286121.096105294,2432689.9773663
512,2693,9,"Huron",18215.4563826,-267607.559273529,2432689.9773663
513,2694,9,"Huron",18215.4563826,-249094.022441765,2432689.9773663
514,2695,9,"Huron",18215.4563826,-230580.48561,2432689.9773663
515,2773,9,"Huron",18215.4563826,-360175.243432353,2414204.76628587
516,2774,9,"Huron",18215.4563826,-341661.706600588,2414204.76628587
517,2775,9,"Huron",18215.4563826,-323148.169768824,2414204.76628587
518,2776,9,"Huron",18215.4563826,-304634.632937059,2414204.76628587
519,2777,9,"Huron",18215.4563826,-286121.096105294,2414204.76628587
520,2778,9,"Huron",18215.4563826,-267607.559273529,2414204.76628587
521,2779,9,"Huron",18215.4563826,-249094.022441765,2414204.76628587
522,2780,9,"Huron",18215.4563826,-230580.48561,2414204.76628587
523,2858,9,"Huron",18215.4563826,-360175.243432353,2395719.55520543
524,2859,9,"Huron",18215.4563826,-341661.706600588,2395719.55520543
525,2860,9,"Huron",18215.4563826,-323148.169768824,2395719.55520543
526,2861,9,"Huron",18215.4563826,-304634.632937059,2395719.55520543
527,2862,9,"Huron",18215.4563826,-286121.096105294,2395719.55520543
528,2863,9,"Huron",18215.4563826,-267607.559273529,2395719.55520543
529,2864,9,"Huron",18215.4563826,-249094.022441765,2395719.55520543
530,2865,9,"Huron",18215.4563826,-230580.48561,2395719.55520543
531,2866,9,"Huron",18215.4563826,-212066.948778235,2395719.55520543
532,2867,9,"Huron",18215.4563826,-193553.41194647,2395719.55520543
533,2868,9,"Huron",18215.4563826,-175039.875114706,2395719.55520543
534,2869,9,"Huron",18215.4563826,-156526.338282941,2395719.55520543
535,2945,9,"Huron",18215.4563826,-323148.169768824,2377234.344125
536,2946,9,"Huron",18215.4563826,-304634.632937059,2377234.344125
537,2947,9,"Huron",18215.4563826,-286121.096105294,2377234.344125
538,2948,9,"Huron",18215.4563826,-267607.559273529,2377234.344125
539,2949,9,"Huron",18215.4563826,-249094.022441765,2377234.344125
540,2950,9,"Huron",18215.4563826,-230580.48561,2377234.344125
541,2951,9,"Huron",18215.4563826,-212066.948778235,2377234.344125
542,2952,9,"Huron",18215.4563826,-193553.41194647,2377234.344125
543,2953,9,"Huron",18215.4563826,-175039.875114706,2377234.344125
544,2954,9,"Huron",18215.4563826,-156526.338282941,2377234.344125
545,3031,9,"Huron",18215.4563826,-304634.632937059,2358749.13304457
546,3033,9,"Huron",18215.4563826,-267607.559273529,2358749.13304457
547,3034,9,"Huron",18215.4563826,-249094.022441765,2358749.13304457
548,3035,9,"Huron",18215.4563826,-230580.48561,2358749.13304457
549,3036,9,"Huron",18215.4563826,-212066.948778235,2358749.13304457
550,3037,9,"Huron",18215.4563826,-193553.41194647,2358749.13304457
551,3038,9,"Huron",18215.4563826,-175039.875114706,2358749.13304457
552,3039,9,"Huron",18215.4563826,-156526.338282941,2358749.13304457
553,3118,9,"Huron",18215.4563826,-267607.559273529,2340263.92196413
554,3119,9,"Huron",18215.4563826,-249094.022441765,2340263.92196413
555,3120,9,"Huron",18215.4563826,-230580.48561,2340263.92196413
556,3121,9,"Huron",18215.4563826,-212066.948778235,2340263.92196413
557,3122,9,"Huron",18215.4563826,-193553.41194647,2340263.92196413
558,3123,9,"Huron",18215.4563826,-175039.875114706,2340263.92196413
559,3124,9,"Huron",18215.4563826,-156526.338282941,2340263.92196413
560,3208,9,"Huron",18215.4563826,-175039.875114706,2321778.7108837
561,3209,9,"Huron",18215.4563826,-156526.338282941,2321778.7108837
562,3474,10,"Iowa",13659.709077,28609.0300347062,2266323.07764239
563,3475,10,"Iowa",13659.709077,47122.5668664709,2266323.07764239
564,3476,10,"Iowa",13659.709077,65636.1036982356,2266323.07764239
565,3477,10,"Iowa",13659.709077,84149.6405300004,2266323.07764239
566,3478,10,"Iowa",13659.709077,102663.177361765,2266323.07764239
567,3479,10,"Iowa",13659.709077,121176.71419353,2266323.07764239
568,3480,10,"Iowa",13659.709077,139690.251025295,2266323.07764239
569,3481,10,"Iowa",13659.709077,158203.787857059,2266323.07764239
570,3482,10,"Iowa",13659.709077,176717.324688824,2266323.07764239
571,3483,10,"Iowa",13659.709077,195230.861520589,2266323.07764239
572,3484,10,"Iowa",13659.709077,213744.398352353,2266323.07764239
573,3485,10,"Iowa",13659.709077,232257.935184118,2266323.07764239
574,3561,10,"Iowa",13659.709077,65636.1036982356,2247837.86656196
575,3562,10,"Iowa",13659.709077,84149.6405300004,2247837.86656196
576,3563,10,"Iowa",13659.709077,102663.177361765,2247837.86656196
577,3564,10,"Iowa",13659.709077,121176.71419353,2247837.86656196
578,3565,10,"Iowa",13659.709077,139690.251025295,2247837.86656196
579,3566,10,"Iowa",13659.709077,158203.787857059,2247837.86656196
580,3567,10,"Iowa",13659.709077,176717.324688824,2247837.86656196
581,3568,10,"Iowa",13659.709077,195230.861520589,2247837.86656196
582,3569,10,"Iowa",13659.709077,213744.398352353,2247837.86656196
583,3570,10,"Iowa",13659.709077,232257.935184118,2247837.86656196
584,3646,10,"Iowa",13659.709077,65636.1036982356,2229352.65548152
585,3647,10,"Iowa",13659.709077,84149.6405300004,2229352.65548152
586,3648,10,"Iowa",13659.709077,102663.177361765,2229352.65548152
587,3649,10,"Iowa",13659.709077,121176.71419353,2229352.65548152
588,3650,10,"Iowa",13659.709077,139690.251025295,2229352.65548152
589,3651,10,"Iowa",13659.709077,158203.787857059,2229352.65548152
590,3652,10,"Iowa",13659.709077,176717.324688824,2229352.65548152
591,3653,10,"Iowa",13659.709077,195230.861520589,2229352.65548152
592,3654,10,"Iowa",13659.709077,213744.398352353,2229352.65548152
593,3655,10,"Iowa",13659.709077,232257.935184118,2229352.65548152
594,559,11,"J. Clark Salyer",16895.3014452,-434229.390759412,2894820.25437717
595,560,11,"J. Clark Salyer",16895.3014452,-415715.853927647,2894820.25437717
596,561,11,"J. Clark Salyer",16895.3014452,-397202.317095882,2894820.25437717
597,562,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2894820.25437717
598,563,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2894820.25437717
599,564,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2894820.25437717
600,565,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2894820.25437717
601,644,11,"J. Clark Salyer",16895.3014452,-434229.390759412,2876335.04329674
602,645,11,"J. Clark Salyer",16895.3014452,-415715.853927647,2876335.04329674
603,646,11,"J. Clark Salyer",16895.3014452,-397202.317095882,2876335.04329674
604,647,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2876335.04329674
605,648,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2876335.04329674
606,649,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2876335.04329674
607,650,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2876335.04329674
608,651,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2876335.04329674
609,652,11,"J. Clark Salyer",16895.3014452,-286121.096105294,2876335.04329674
610,653,11,"J. Clark Salyer",16895.3014452,-267607.559273529,2876335.04329674
611,729,11,"J. Clark Salyer",16895.3014452,-434229.390759412,2857849.8322163
612,730,11,"J. Clark Salyer",16895.3014452,-415715.853927647,2857849.8322163
613,731,11,"J. Clark Salyer",16895.3014452,-397202.317095882,2857849.8322163
614,732,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2857849.8322163
615,733,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2857849.8322163
616,734,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2857849.8322163
617,735,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2857849.8322163
618,736,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2857849.8322163
619,737,11,"J. Clark Salyer",16895.3014452,-286121.096105294,2857849.8322163
620,738,11,"J. Clark Salyer",16895.3014452,-267607.559273529,2857849.8322163
621,817,11,"J. Clark Salyer",16895.3014452,-378688.780264118,2839364.62113587
622,818,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2839364.62113587
623,819,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2839364.62113587
624,820,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2839364.62113587
625,821,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2839364.62113587
626,822,11,"J. Clark Salyer",16895.3014452,-286121.096105294,2839364.62113587
627,823,11,"J. Clark Salyer",16895.3014452,-267607.559273529,2839364.62113587
628,903,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2820879.41005543
629,904,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2820879.41005543
630,905,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2820879.41005543
631,906,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2820879.41005543
632,988,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2802394.198975
633,989,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2802394.198975
634,990,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2802394.198975
635,991,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2802394.198975
636,1073,11,"J. Clark Salyer",16895.3014452,-360175.243432353,2783908.98789456
637,1074,11,"J. Clark Salyer",16895.3014452,-341661.706600588,2783908.98789456
638,1075,11,"J. Clark Salyer",16895.3014452,-323148.169768824,2783908.98789456
639,1076,11,"J. Clark Salyer",16895.3014452,-304634.632937059,2783908.98789456
640,1842,12,"Kulm",11134.3632315,-286121.096105294,2617542.08817065
641,1843,12,"Kulm",11134.3632315,-267607.559273529,2617542.08817065
642,1844,12,"Kulm",11134.3632315,-249094.022441765,2617542.08817065
643,1845,12,"Kulm",11134.3632315,-230580.48561,2617542.08817065
644,1846,12,"Kulm",11134.3632315,-212066.948778235,2617542.08817065
645,1847,12,"Kulm",11134.3632315,-193553.41194647,2617542.08817065
646,1848,12,"Kulm",11134.3632315,-175039.875114706,2617542.08817065
647,1849,12,"Kulm",11134.3632315,-156526.338282941,2617542.08817065
648,1927,12,"Kulm",11134.3632315,-286121.096105294,2599056.87709022
649,1928,12,"Kulm",11134.3632315,-267607.559273529,2599056.87709022
650,1929,12,"Kulm",11134.3632315,-249094.022441765,2599056.87709022
651,1930,12,"Kulm",11134.3632315,-230580.48561,2599056.87709022
652,1931,12,"Kulm",11134.3632315,-212066.948778235,2599056.87709022
653,1932,12,"Kulm",11134.3632315,-193553.41194647,2599056.87709022
654,1933,12,"Kulm",11134.3632315,-175039.875114706,2599056.87709022
655,2012,12,"Kulm",11134.3632315,-286121.096105294,2580571.66600978
656,2013,12,"Kulm",11134.3632315,-267607.559273529,2580571.66600978
657,2014,12,"Kulm",11134.3632315,-249094.022441765,2580571.66600978
658,2015,12,"Kulm",11134.3632315,-230580.48561,2580571.66600978
659,2016,12,"Kulm",11134.3632315,-212066.948778235,2580571.66600978
660,2017,12,"Kulm",11134.3632315,-193553.41194647,2580571.66600978
661,2018,12,"Kulm",11134.3632315,-175039.875114706,2580571.66600978
662,2019,12,"Kulm",11134.3632315,-156526.338282941,2580571.66600978
663,2097,12,"Kulm",11134.3632315,-286121.096105294,2562086.45492935
664,2098,12,"Kulm",11134.3632315,-267607.559273529,2562086.45492935
665,2099,12,"Kulm",11134.3632315,-249094.022441765,2562086.45492935
666,2100,12,"Kulm",11134.3632315,-230580.48561,2562086.45492935
667,2101,12,"Kulm",11134.3632315,-212066.948778235,2562086.45492935
668,2102,12,"Kulm",11134.3632315,-193553.41194647,2562086.45492935
669,2103,12,"Kulm",11134.3632315,-175039.875114706,2562086.45492935
670,2104,12,"Kulm",11134.3632315,-156526.338282941,2562086.45492935
671,3204,13,"Lake Andes",20780.8523136,-249094.022441765,2321778.7108837
672,3205,13,"Lake Andes",20780.8523136,-230580.48561,2321778.7108837
673,3206,13,"Lake Andes",20780.8523136,-212066.948778235,2321778.7108837
674,3207,13,"Lake Andes",20780.8523136,-193553.41194647,2321778.7108837
675,3288,13,"Lake Andes",20780.8523136,-267607.559273529,2303293.49980326
676,3289,13,"Lake Andes",20780.8523136,-249094.022441765,2303293.49980326
677,3290,13,"Lake Andes",20780.8523136,-230580.48561,2303293.49980326
678,3291,13,"Lake Andes",20780.8523136,-212066.948778235,2303293.49980326
679,3292,13,"Lake Andes",20780.8523136,-193553.41194647,2303293.49980326
680,3293,13,"Lake Andes",20780.8523136,-175039.875114706,2303293.49980326
681,3294,13,"Lake Andes",20780.8523136,-156526.338282941,2303293.49980326
682,3295,13,"Lake Andes",20780.8523136,-138012.801451176,2303293.49980326
683,3374,13,"Lake Andes",20780.8523136,-249094.022441765,2284808.28872283
684,3375,13,"Lake Andes",20780.8523136,-230580.48561,2284808.28872283
685,3376,13,"Lake Andes",20780.8523136,-212066.948778235,2284808.28872283
686,3377,13,"Lake Andes",20780.8523136,-193553.41194647,2284808.28872283
687,3378,13,"Lake Andes",20780.8523136,-175039.875114706,2284808.28872283
688,3379,13,"Lake Andes",20780.8523136,-156526.338282941,2284808.28872283
689,3380,13,"Lake Andes",20780.8523136,-138012.801451176,2284808.28872283
690,3459,13,"Lake Andes",20780.8523136,-249094.022441765,2266323.07764239
691,3460,13,"Lake Andes",20780.8523136,-230580.48561,2266323.07764239
692,3461,13,"Lake Andes",20780.8523136,-212066.948778235,2266323.07764239
693,3462,13,"Lake Andes",20780.8523136,-193553.41194647,2266323.07764239
694,3463,13,"Lake Andes",20780.8523136,-175039.875114706,2266323.07764239
695,3464,13,"Lake Andes",20780.8523136,-156526.338282941,2266323.07764239
696,3465,13,"Lake Andes",20780.8523136,-138012.801451176,2266323.07764239
697,3466,13,"Lake Andes",20780.8523136,-119499.264619412,2266323.07764239
698,3467,13,"Lake Andes",20780.8523136,-100985.727787647,2266323.07764239
699,3468,13,"Lake Andes",20780.8523136,-82472.1909558821,2266323.07764239
700,3469,13,"Lake Andes",20780.8523136,-63958.6541241174,2266323.07764239
701,3470,13,"Lake Andes",20780.8523136,-45445.1172923527,2266323.07764239
702,3545,13,"Lake Andes",20780.8523136,-230580.48561,2247837.86656196
703,3546,13,"Lake Andes",20780.8523136,-212066.948778235,2247837.86656196
704,3547,13,"Lake Andes",20780.8523136,-193553.41194647,2247837.86656196
705,3548,13,"Lake Andes",20780.8523136,-175039.875114706,2247837.86656196
706,3549,13,"Lake Andes",20780.8523136,-156526.338282941,2247837.86656196
707,3550,13,"Lake Andes",20780.8523136,-138012.801451176,2247837.86656196
708,3551,13,"Lake Andes",20780.8523136,-119499.264619412,2247837.86656196
709,3552,13,"Lake Andes",20780.8523136,-100985.727787647,2247837.86656196
710,3553,13,"Lake Andes",20780.8523136,-82472.1909558821,2247837.86656196
711,3554,13,"Lake Andes",20780.8523136,-63958.6541241174,2247837.86656196
712,3555,13,"Lake Andes",20780.8523136,-45445.1172923527,2247837.86656196
713,3632,13,"Lake Andes",20780.8523136,-193553.41194647,2229352.65548152
714,3633,13,"Lake Andes",20780.8523136,-175039.875114706,2229352.65548152
715,3634,13,"Lake Andes",20780.8523136,-156526.338282941,2229352.65548152
716,3635,13,"Lake Andes",20780.8523136,-138012.801451176,2229352.65548152
717,3636,13,"Lake Andes",20780.8523136,-119499.264619412,2229352.65548152
718,3637,13,"Lake Andes",20780.8523136,-100985.727787647,2229352.65548152
719,3638,13,"Lake Andes",20780.8523136,-82472.1909558821,2229352.65548152
720,3639,13,"Lake Andes",20780.8523136,-63958.6541241174,2229352.65548152
721,3640,13,"Lake Andes",20780.8523136,-45445.1172923527,2229352.65548152
722,3718,13,"Lake Andes",20780.8523136,-175039.875114706,2210867.44440109
723,3719,13,"Lake Andes",20780.8523136,-156526.338282941,2210867.44440109
724,3720,13,"Lake Andes",20780.8523136,-138012.801451176,2210867.44440109
725,3721,13,"Lake Andes",20780.8523136,-119499.264619412,2210867.44440109
726,3722,13,"Lake Andes",20780.8523136,-100985.727787647,2210867.44440109
727,3723,13,"Lake Andes",20780.8523136,-82472.1909558821,2210867.44440109
728,3724,13,"Lake Andes",20780.8523136,-63958.6541241174,2210867.44440109
729,3725,13,"Lake Andes",20780.8523136,-45445.1172923527,2210867.44440109
730,3809,13,"Lake Andes",20780.8523136,-63958.6541241174,2192382.23332065
731,3895,13,"Lake Andes",20780.8523136,-45445.1172923527,2173897.02224022
732,2287,14,"Litchfield",11278.6584305,84149.6405300004,2525116.03276848
733,2372,14,"Litchfield",11278.6584305,84149.6405300004,2506630.82168804
734,2456,14,"Litchfield",11278.6584305,65636.1036982356,2488145.61060761
735,2457,14,"Litchfield",11278.6584305,84149.6405300004,2488145.61060761
736,2541,14,"Litchfield",11278.6584305,65636.1036982356,2469660.39952717
737,2542,14,"Litchfield",11278.6584305,84149.6405300004,2469660.39952717
738,2543,14,"Litchfield",11278.6584305,102663.177361765,2469660.39952717
739,2623,14,"Litchfield",11278.6584305,10095.4932029415,2451175.18844674
740,2624,14,"Litchfield",11278.6584305,28609.0300347062,2451175.18844674
741,2625,14,"Litchfield",11278.6584305,47122.5668664709,2451175.18844674
