alignment,scenario,wmd_id,year,wmd_total
midpoint,rcp45_wet,Roseau,2080,25593.849442499995
midpoint,rcp45_wet,Roseau,2090,25562.352409999992
midpoint,rcp45_wet,Roseau,2100,25562.352409999996
midpoint,rcp45_wet,Sand Lake,2020,590699.5017333335
midpoint,rcp45_wet,Sand Lake,2030,550381.6202727275
midpoint,rcp45_wet,Sand Lake,2040,508634.9510909089
midpoint,rcp45_wet,Sand Lake,2050,499990.83238750004
midpoint,rcp45_wet,Sand Lake,2060,524449.2641625
midpoint,rcp45_wet,Sand Lake,2070,548907.6959375
midpoint,rcp45_wet,Sand Lake,2080,573366.1277124999
midpoint,rcp45_wet,Sand Lake,2090,585595.3436000003
midpoint,rcp45_wet,Sand Lake,2100,585595.3436
midpoint,rcp45_wet,Tewaukon,2020,148528.3177206061
midpoint,rcp45_wet,Tewaukon,2030,134139.60861818178
midpoint,rcp45_wet,Tewaukon,2040,117955.07107272724
midpoint,rcp45_wet,Tewaukon,2050,112422.41791249996
midpoint,rcp45_wet,Tewaukon,2060,117541.64913749999
midpoint,rcp45_wet,Tewaukon,2070,122660.8803625
midpoint,rcp45_wet,Tewaukon,2080,127780.11158750004
midpoint,rcp45_wet,Tewaukon,2090,130339.72720000004
midpoint,rcp45_wet,Tewaukon,2100,130339.72719999996
midpoint,rcp45_wet,Valley City,2020,142831.27893151515
midpoint,rcp45_wet,Valley City,2030,134086.7347909092
midpoint,rcp45_wet,Valley City,2040,122308.86673030305
midpoint,rcp45_wet,Valley City,2050,117324.74424999999
midpoint,rcp45_wet,Valley City,2060,119134.36735000001
midpoint,rcp45_wet,Valley City,2070,120943.99045
midpoint,rcp45_wet,Valley City,2080,122753.61355000001
midpoint,rcp45_wet,Valley City,2090,123658.4251
midpoint,rcp45_wet,Valley City,2100,123658.42510000001
midpoint,rcp45_wet,Waubay,2020,229127.50232424246
midpoint,rcp45_wet,Waubay,2030,222578.0105363637
midpoint,rcp45_wet,Waubay,2040,212020.9084454546
midpoint,rcp45_wet,Waubay,2050,207810.13689999998
midpoint,rcp45_wet,Waubay,2060,209945.69590000002
midpoint,rcp45_wet,Waubay,2070,212081.25490000003
midpoint,rcp45_wet,Waubay,2080,214216.81390000007
midpoint,rcp45_wet,Waubay,2090,215284.5934
midpoint,rcp45_wet,Waubay,2100,215284.59340000007
midpoint,rcp45_dry,Arrowwood,2020,348312.31375454535
midpoint,rcp45_dry,Arrowwood,2030,292480.506809091
midpoint,rcp45_dry,Arrowwood,2040,244996.26920303027
midpoint,rcp45_dry,Arrowwood,2050,212766.14027499998
midpoint,rcp45_dry,Arrowwood,2060,195790.12002499998
midpoint,rcp45_dry,Arrowwood,2070,178814.09977500004
midpoint,rcp45_dry,Arrowwood,2080,161838.079525
midpoint,rcp45_dry,Arrowwood,2090,153350.06939999992
midpoint,rcp45_dry,Arrowwood,2100,153350.06939999995
midpoint,rcp45_dry,Audubon,2020,428704.1560272728
midpoint,rcp45_dry,Audubon,2030,366340.6949363637
midpoint,rcp45_dry,Audubon,2040,308386.12317878794
midpoint,rcp45_dry,Audubon,2050,267696.8648875
midpoint,rcp45_dry,Audubon,2060,244272.9200625
midpoint,rcp45_dry,Audubon,2070,220848.97523750007
midpoint,rcp45_dry,Audubon,2080,197425.03041249997
midpoint,rcp45_dry,Audubon,2090,185713.058
midpoint,rcp45_dry,Audubon,2100,185713.05799999993
midpoint,rcp45_dry,Crosby Lostwood,2020,449031.26693030307
midpoint,rcp45_dry,Crosby Lostwood,2030,381093.93497272715
midpoint,rcp45_dry,Crosby Lostwood,2040,323121.4881242424
midpoint,rcp45_dry,Crosby Lostwood,2050,284733.70741249993
midpoint,rcp45_dry,Crosby Lostwood,2060,265930.59283750004
midpoint,rcp45_dry,Crosby Lostwood,2070,247127.47826249996
midpoint,rcp45_dry,Crosby Lostwood,2080,228324.36368750004
midpoint,rcp45_dry,Crosby Lostwood,2090,218922.80639999997
midpoint,rcp45_dry,Crosby Lostwood,2100,218922.80639999988
midpoint,rcp45_dry,Detroit Lakes,2020,67034.28367454546
midpoint,rcp45_dry,Detroit Lakes,2030,60186.39304545457
midpoint,rcp45_dry,Detroit Lakes,2040,54770.5077818182
midpoint,rcp45_dry,Detroit Lakes,2050,51283.21555874999
midpoint,rcp45_dry,Detroit Lakes,2060,49724.51637625002
midpoint,rcp45_dry,Detroit Lakes,2070,48165.817193749994
midpoint,rcp45_dry,Detroit Lakes,2080,46607.11801125001
midpoint,rcp45_dry,Detroit Lakes,2090,45827.768419999986
midpoint,rcp45_dry,Detroit Lakes,2100,45827.768420000015
midpoint,rcp45_dry,Devils Lake,2020,450671.85404242435
midpoint,rcp45_dry,Devils Lake,2030,380194.33574545453
midpoint,rcp45_dry,Devils Lake,2040,324605.7030484848
midpoint,rcp45_dry,Devils Lake,2050,290841.7525624999
midpoint,rcp45_dry,Devils Lake,2060,278902.48428750015
midpoint,rcp45_dry,Devils Lake,2070,266963.21601249994
midpoint,rcp45_dry,Devils Lake,2080,255023.9477375
midpoint,rcp45_dry,Devils Lake,2090,249054.31359999994
midpoint,rcp45_dry,Devils Lake,2100,249054.31359999988
midpoint,rcp45_dry,Fergus Falls,2020,27034.83047545454
midpoint,rcp45_dry,Fergus Falls,2030,23474.608173636356
midpoint,rcp45_dry,Fergus Falls,2040,20712.541664545446
midpoint,rcp45_dry,Fergus Falls,2050,19171.33219875
midpoint,rcp45_dry,Fergus Falls,2060,18850.979776250002
midpoint,rcp45_dry,Fergus Falls,2070,18530.627353750006
midpoint,rcp45_dry,Fergus Falls,2080,18210.27493125
midpoint,rcp45_dry,Fergus Falls,2090,18050.098719999995
midpoint,rcp45_dry,Fergus Falls,2100,18050.098720000005
midpoint,rcp45_dry,Huron,2020,417911.1733666666
midpoint,rcp45_dry,Huron,2030,358409.2655000001
midpoint,rcp45_dry,Huron,2040,310426.1488333334
midpoint,rcp45_dry,Huron,2050,281802.1624374999
midpoint,rcp45_dry,Huron,2060,272537.30631250003
midpoint,rcp45_dry,Huron,2070,263272.4501875
midpoint,rcp45_dry,Huron,2080,254007.59406249993
midpoint,rcp45_dry,Huron,2090,249375.166
midpoint,rcp45_dry,Huron,2100,249375.1659999999
midpoint,rcp45_dry,Iowa,2020,23842.95550393939
midpoint,rcp45_dry,Iowa,2030,22238.659317272723
midpoint,rcp45_dry,Iowa,2040,20836.75476575757
midpoint,rcp45_dry,Iowa,2050,19877.364217500002
midpoint,rcp45_dry,Iowa,2060,19360.487672499992
midpoint,rcp45_dry,Iowa,2070,18843.611127499997
midpoint,rcp45_dry,Iowa,2080,18326.734582500005
midpoint,rcp45_dry,Iowa,2090,18068.296309999998
midpoint,rcp45_dry,Iowa,2100,18068.29631
midpoint,rcp45_dry,J. Clark Salyer,2020,404468.25213030283
midpoint,rcp45_dry,J. Clark Salyer,2030,359465.93282727286
midpoint,rcp45_dry,J. Clark Salyer,2040,320098.01667575765
midpoint,rcp45_dry,J. Clark Salyer,2050,293995.90159999987
midpoint,rcp45_dry,J. Clark Salyer,2060,281159.58759999997
midpoint,rcp45_dry,J. Clark Salyer,2070,268323.2736000001
midpoint,rcp45_dry,J. Clark Salyer,2080,255486.95960000006
midpoint,rcp45_dry,J. Clark Salyer,2090,249068.80260000005
midpoint,rcp45_dry,J. Clark Salyer,2100,249068.80260000005
midpoint,rcp45_dry,Kulm,2020,297220.34135151515
midpoint,rcp45_dry,Kulm,2030,255825.54447272728
midpoint,rcp45_dry,Kulm,2040,225205.77729090911
midpoint,rcp45_dry,Kulm,2050,202016.9153375
midpoint,rcp45_dry,Kulm,2060,186258.95861250002
midpoint,rcp45_dry,Kulm,2070,170501.00188750002
midpoint,rcp45_dry,Kulm,2080,154743.0451625
midpoint,rcp45_dry,Kulm,2090,146864.0668
midpoint,rcp45_dry,Kulm,2100,146864.06679999997
midpoint,rcp45_dry,Lake Andes,2020,270395.06822424236
midpoint,rcp45_dry,Lake Andes,2030,218936.70700000005
midpoint,rcp45_dry,Lake Andes,2040,175564.6553333333
midpoint,rcp45_dry,Lake Andes,2050,154043.35950000002
midpoint,rcp45_dry,Lake Andes,2060,154372.81950000007
midpoint,rcp45_dry,Lake Andes,2070,154702.2795
midpoint,rcp45_dry,Lake Andes,2080,155031.7394999999
midpoint,rcp45_dry,Lake Andes,2090,155196.46950000006
midpoint,rcp45_dry,Lake Andes,2100,155196.4694999999
midpoint,rcp45_dry,Litchfield,2020,34002.773846969685
midpoint,rcp45_dry,Litchfield,2030,31454.465248181816
midpoint,rcp45_dry,Litchfield,2040,29304.785502727274
midpoint,rcp45_dry,Litchfield,2050,27849.745857499995
midpoint,rcp45_dry,Litchfield,2060,27089.3463125
midpoint,rcp45_dry,Litchfield,2070,26328.946767499998
midpoint,rcp45_dry,Litchfield,2080,25568.5472225
midpoint,rcp45_dry,Litchfield,2090,25188.347450000005
midpoint,rcp45_dry,Litchfield,2100,25188.347449999997
midpoint,rcp45_dry,Long Lake,2020,203575.45126969702
midpoint,rcp45_dry,Long Lake,2030,166351.4097454546
midpoint,rcp45_dry,Long Lake,2040,132298.4860484848
midpoint,rcp45_dry,Long Lake,2050,112326.00543125001
midpoint,rcp45_dry,Long Lake,2060,106433.96789375003
midpoint,rcp45_dry,Long Lake,2070,100541.93035624998
midpoint,rcp45_dry,Long Lake,2080,94649.89281875
midpoint,rcp45_dry,Long Lake,2090,91703.87404999998
midpoint,rcp45_dry,Long Lake,2100,91703.87405
midpoint,rcp45_dry,Madison,2020,152985.74924242427
midpoint,rcp45_dry,Madison,2030,127202.07534727277
midpoint,rcp45_dry,Madison,2040,106641.55476242426
midpoint,rcp45_dry,Madison,2050,94390.31295249997
midpoint,rcp45_dry,Madison,2060,90448.3499175
midpoint,rcp45_dry,Madison,2070,86506.38688250007
midpoint,rcp45_dry,Madison,2080,82564.4238475
midpoint,rcp45_dry,Madison,2090,80593.44233000003
midpoint,rcp45_dry,Madison,2100,80593.44232999998
midpoint,rcp45_dry,Morris,2020,45953.73705909091
midpoint,rcp45_dry,Morris,2030,42314.52471909093
midpoint,rcp45_dry,Morris,2040,39502.945846363655
midpoint,rcp45_dry,Morris,2050,37542.073300000004
midpoint,rcp45_dry,Morris,2060,36431.90708000002
midpoint,rcp45_dry,Morris,2070,35321.74085999999
midpoint,rcp45_dry,Morris,2080,34211.574640000006
midpoint,rcp45_dry,Morris,2090,33656.49153000001
midpoint,rcp45_dry,Morris,2100,33656.49153
midpoint,rcp45_dry,Roseau,2020,25723.35592303031
midpoint,rcp45_dry,Roseau,2030,23223.405376363637
midpoint,rcp45_dry,Roseau,2040,21293.298352121208
midpoint,rcp45_dry,Roseau,2050,19914.524982499992
midpoint,rcp45_dry,Roseau,2060,19087.0852675
midpoint,rcp45_dry,Roseau,2070,18259.6455525
midpoint,rcp45_dry,Roseau,2080,17432.205837499994
midpoint,rcp45_dry,Roseau,2090,17018.48598
midpoint,rcp45_dry,Roseau,2100,17018.485979999998
midpoint,rcp45_dry,Sand Lake,2020,590699.5017333335
midpoint,rcp45_dry,Sand Lake,2030,511057.03690909094
midpoint,rcp45_dry,Sand Lake,2040,447463.3769696969
midpoint,rcp45_dry,Sand Lake,2050,401944.43517499993
midpoint,rcp45_dry,Sand Lake,2060,374500.2115250001
midpoint,rcp45_dry,Sand Lake,2070,347055.987875
midpoint,rcp45_dry,Sand Lake,2080,319611.76422499993
midpoint,rcp45_dry,Sand Lake,2090,305889.65240000014
midpoint,rcp45_dry,Sand Lake,2100,305889.6524000001
midpoint,rcp45_dry,Tewaukon,2020,148528.3177206061
midpoint,rcp45_dry,Tewaukon,2030,118537.58543454544
midpoint,rcp45_dry,Tewaukon,2040,93685.25723151515
midpoint,rcp45_dry,Tewaukon,2050,79339.40048499998
midpoint,rcp45_dry,Tewaukon,2060,75500.01519500001
midpoint,rcp45_dry,Tewaukon,2070,71660.629905
midpoint,rcp45_dry,Tewaukon,2080,67821.24461500003
midpoint,rcp45_dry,Tewaukon,2090,65901.55197000001
midpoint,rcp45_dry,Tewaukon,2100,65901.55196999999
midpoint,rcp45_dry,Valley City,2020,142831.27893151515
midpoint,rcp45_dry,Valley City,2030,118824.18224727275
midpoint,rcp45_dry,Valley City,2040,98567.11832909092
midpoint,rcp45_dry,Valley City,2050,85479.91795999998
midpoint,rcp45_dry,Valley City,2060,79562.58114
midpoint,rcp45_dry,Valley City,2070,73645.24432000001
midpoint,rcp45_dry,Valley City,2080,67727.90749999999
midpoint,rcp45_dry,Valley City,2090,64769.23908999999
midpoint,rcp45_dry,Valley City,2100,64769.23908999998
midpoint,rcp45_dry,Waubay,2020,229127.50232424246
midpoint,rcp45_dry,Waubay,2030,192590.22364545468
midpoint,rcp45_dry,Waubay,2040,165373.23994848484
midpoint,rcp45_dry,Waubay,2050,148388.31106249997
midpoint,rcp45_dry,Waubay,2060,141635.43698749997
midpoint,rcp45_dry,Waubay,2070,134882.56291249997
midpoint,rcp45_dry,Waubay,2080,128129.68883750003
midpoint,rcp45_dry,Waubay,2090,124753.2518
midpoint,rcp45_dry,Waubay,2100,124753.25180000004
midpoint,rcp85_wet,Arrowwood,2020,348312.31375454535
midpoint,rcp85_wet,Arrowwood,2030,374680.66199090914
midpoint,rcp85_wet,Arrowwood,2040,372863.1772636365
midpoint,rcp85_wet,Arrowwood,2050,360167.8680125001
midpoint,rcp85_wet,Arrowwood,2060,336594.73423749994
midpoint,rcp85_wet,Arrowwood,2070,313021.6004625
midpoint,rcp85_wet,Arrowwood,2080,289448.4666875
midpoint,rcp85_wet,Arrowwood,2090,277661.89980000013
midpoint,rcp85_wet,Arrowwood,2100,277661.8998
midpoint,rcp85_wet,Audubon,2020,428704.1560272728
midpoint,rcp85_wet,Audubon,2030,442001.1448818181
midpoint,rcp85_wet,Audubon,2040,426080.1564272727
midpoint,rcp85_wet,Audubon,2050,401752.7492625001
midpoint,rcp85_wet,Audubon,2060,369018.9233875
midpoint,rcp85_wet,Audubon,2070,336285.0975125001
midpoint,rcp85_wet,Audubon,2080,303551.27163749986
midpoint,rcp85_wet,Audubon,2090,287184.35869999987
midpoint,rcp85_wet,Audubon,2100,287184.35870000004
midpoint,rcp85_wet,Crosby Lostwood,2020,449031.26693030307
midpoint,rcp85_wet,Crosby Lostwood,2030,485413.68868181796
midpoint,rcp85_wet,Crosby Lostwood,2040,485396.6605606061
midpoint,rcp85_wet,Crosby Lostwood,2050,465136.38766249985
midpoint,rcp85_wet,Crosby Lostwood,2060,424632.8699874999
midpoint,rcp85_wet,Crosby Lostwood,2070,384129.3523124998
midpoint,rcp85_wet,Crosby Lostwood,2080,343625.8346375002
midpoint,rcp85_wet,Crosby Lostwood,2090,323374.07580000005
midpoint,rcp85_wet,Crosby Lostwood,2100,323374.0758
midpoint,rcp85_wet,Detroit Lakes,2020,67034.28367454546
midpoint,rcp85_wet,Detroit Lakes,2030,70841.21695272732
midpoint,rcp85_wet,Detroit Lakes,2040,71344.67830424245
midpoint,rcp85_wet,Detroit Lakes,2050,70639.39527999998
midpoint,rcp85_wet,Detroit Lakes,2060,68725.36787999998
midpoint,rcp85_wet,Detroit Lakes,2070,66811.34047999998
midpoint,rcp85_wet,Detroit Lakes,2080,64897.31307999999
midpoint,rcp85_wet,Detroit Lakes,2090,63940.29938000001
midpoint,rcp85_wet,Detroit Lakes,2100,63940.29938000002
midpoint,rcp85_wet,Devils Lake,2020,450671.85404242435
midpoint,rcp85_wet,Devils Lake,2030,480185.1867636362
midpoint,rcp85_wet,Devils Lake,2040,480147.0268545454
midpoint,rcp85_wet,Devils Lake,2050,466038.93185
midpoint,rcp85_wet,Devils Lake,2060,437860.90175000025
midpoint,rcp85_wet,Devils Lake,2070,409682.87164999987
midpoint,rcp85_wet,Devils Lake,2080,381504.84155000007
midpoint,rcp85_wet,Devils Lake,2090,367415.8265000001
midpoint,rcp85_wet,Devils Lake,2100,367415.8265000002
midpoint,rcp85_wet,Fergus Falls,2020,27034.83047545454
midpoint,rcp85_wet,Fergus Falls,2030,28756.17268454546
midpoint,rcp85_wet,Fergus Falls,2040,28928.308681515144
midpoint,rcp85_wet,Fergus Falls,2050,28477.618375
midpoint,rcp85_wet,Fergus Falls,2060,27404.101765000007
midpoint,rcp85_wet,Fergus Falls,2070,26330.58515499999
midpoint,rcp85_wet,Fergus Falls,2080,25257.068545000002
midpoint,rcp85_wet,Fergus Falls,2090,24720.31024
midpoint,rcp85_wet,Fergus Falls,2100,24720.31023999999
midpoint,rcp85_wet,Huron,2020,417911.1733666666
midpoint,rcp85_wet,Huron,2030,469535.5697000002
midpoint,rcp85_wet,Huron,2040,483289.2886999999
midpoint,rcp85_wet,Huron,2050,470583.26268749987
midpoint,rcp85_wet,Huron,2060,431417.49166250014
midpoint,rcp85_wet,Huron,2070,392251.7206375
midpoint,rcp85_wet,Huron,2080,353085.9496125001
midpoint,rcp85_wet,Huron,2090,333503.0641000001
midpoint,rcp85_wet,Huron,2100,333503.0641
midpoint,rcp85_wet,Iowa,2020,23842.95550393939
midpoint,rcp85_wet,Iowa,2030,24551.669806363632
midpoint,rcp85_wet,Iowa,2040,24434.77108212121
midpoint,rcp85_wet,Iowa,2050,23879.040551249996
midpoint,rcp85_wet,Iowa,2060,22884.47821375
midpoint,rcp85_wet,Iowa,2070,21889.915876250005
midpoint,rcp85_wet,Iowa,2080,20895.353538750012
midpoint,rcp85_wet,Iowa,2090,20398.072369999994
midpoint,rcp85_wet,Iowa,2100,20398.07237
midpoint,rcp85_wet,J. Clark Salyer,2020,404468.25213030283
midpoint,rcp85_wet,J. Clark Salyer,2030,428307.2559
midpoint,rcp85_wet,J. Clark Salyer,2040,427184.5192333333
midpoint,rcp85_wet,J. Clark Salyer,2050,415431.421925
midpoint,rcp85_wet,J. Clark Salyer,2060,393047.96397499996
midpoint,rcp85_wet,J. Clark Salyer,2070,370664.5060250001
midpoint,rcp85_wet,J. Clark Salyer,2080,348281.048075
midpoint,rcp85_wet,J. Clark Salyer,2090,337089.3191
midpoint,rcp85_wet,J. Clark Salyer,2100,337089.3191000001
midpoint,rcp85_wet,Kulm,2020,297220.34135151515
midpoint,rcp85_wet,Kulm,2030,349759.32032727276
midpoint,rcp85_wet,Kulm,2040,371324.98417575756
midpoint,rcp85_wet,Kulm,2050,364771.7464125001
midpoint,rcp85_wet,Kulm,2060,330099.60703750007
midpoint,rcp85_wet,Kulm,2070,295427.4676624999
midpoint,rcp85_wet,Kulm,2080,260755.32828750004
midpoint,rcp85_wet,Kulm,2090,243419.2585999999
midpoint,rcp85_wet,Kulm,2100,243419.25860000006
midpoint,rcp85_wet,Lake Andes,2020,270395.06822424236
midpoint,rcp85_wet,Lake Andes,2030,273891.0956909092
midpoint,rcp85_wet,Lake Andes,2040,261049.25996363626
midpoint,rcp85_wet,Lake Andes,2050,244423.9152375001
midpoint,rcp85_wet,Lake Andes,2060,224015.0615125
midpoint,rcp85_wet,Lake Andes,2070,203606.2077874999
midpoint,rcp85_wet,Lake Andes,2080,183197.3540625001
midpoint,rcp85_wet,Lake Andes,2090,172992.9272
midpoint,rcp85_wet,Lake Andes,2100,172992.92719999998
midpoint,rcp85_wet,Litchfield,2020,34002.773846969685
midpoint,rcp85_wet,Litchfield,2030,35806.70328636364
midpoint,rcp85_wet,Litchfield,2040,36074.933562121216
midpoint,rcp85_wet,Litchfield,2050,35499.24191999999
midpoint,rcp85_wet,Litchfield,2060,34079.628359999995
midpoint,rcp85_wet,Litchfield,2070,32660.014800000004
midpoint,rcp85_wet,Litchfield,2080,31240.401239999985
midpoint,rcp85_wet,Litchfield,2090,30530.594459999997
midpoint,rcp85_wet,Litchfield,2100,30530.594459999997
midpoint,rcp85_wet,Long Lake,2020,203575.45126969702
midpoint,rcp85_wet,Long Lake,2030,204719.15439999994
midpoint,rcp85_wet,Long Lake,2040,191981.64439999996
midpoint,rcp85_wet,Long Lake,2050,177990.31965000002
midpoint,rcp85_wet,Long Lake,2060,162745.18014999994
midpoint,rcp85_wet,Long Lake,2070,147500.04064999998
midpoint,rcp85_wet,Long Lake,2080,132254.90115
midpoint,rcp85_wet,Long Lake,2090,124632.33139999997
midpoint,rcp85_wet,Long Lake,2100,124632.33140000002
midpoint,rcp85_wet,Madison,2020,152985.74924242427
midpoint,rcp85_wet,Madison,2030,165836.42434545467
midpoint,rcp85_wet,Madison,2040,166739.43098181827
midpoint,rcp85_wet,Madison,2050,159893.82071250005
midpoint,rcp85_wet,Madison,2060,145299.5935375
midpoint,rcp85_wet,Madison,2070,130705.36636249995
midpoint,rcp85_wet,Madison,2080,116111.13918750001
midpoint,rcp85_wet,Madison,2090,108814.02559999995
midpoint,rcp85_wet,Madison,2100,108814.02559999998
midpoint,rcp85_wet,Morris,2020,45953.73705909091
midpoint,rcp85_wet,Morris,2030,49796.330433636394
midpoint,rcp85_wet,Morris,2040,51141.31029121212
midpoint,rcp85_wet,Morris,2050,50733.80625125
midpoint,rcp85_wet,Morris,2060,48573.818313749995
midpoint,rcp85_wet,Morris,2070,46413.83037624999
midpoint,rcp85_wet,Morris,2080,44253.84243875001
midpoint,rcp85_wet,Morris,2090,43173.848470000004
midpoint,rcp85_wet,Morris,2100,43173.848469999975
midpoint,rcp85_wet,Roseau,2020,25723.35592303031
midpoint,rcp85_wet,Roseau,2030,27193.154983636377
midpoint,rcp85_wet,Roseau,2040,27468.46440787878
midpoint,rcp85_wet,Roseau,2050,27288.489986250006
midpoint,rcp85_wet,Roseau,2060,26653.231718749998
midpoint,rcp85_wet,Roseau,2070,26017.973451250004
midpoint,rcp85_wet,Roseau,2080,25382.715183750006
midpoint,rcp85_wet,Roseau,2090,25065.08605
midpoint,rcp85_wet,Roseau,2100,25065.086049999994
midpoint,rcp85_wet,Sand Lake,2020,590699.5017333335
midpoint,rcp85_wet,Sand Lake,2030,685649.9942727276
midpoint,rcp85_wet,Sand Lake,2040,719052.4217575756
midpoint,rcp85_wet,Sand Lake,2050,704885.8462125001
midpoint,rcp85_wet,Sand Lake,2060,643150.2676374996
midpoint,rcp85_wet,Sand Lake,2070,581414.6890624997
midpoint,rcp85_wet,Sand Lake,2080,519679.1104874999
midpoint,rcp85_wet,Sand Lake,2090,488811.3212
midpoint,rcp85_wet,Sand Lake,2100,488811.3212000001
midpoint,rcp85_wet,Tewaukon,2020,148528.3177206061
midpoint,rcp85_wet,Tewaukon,2030,160979.84721818185
midpoint,rcp85_wet,Tewaukon,2040,159706.5533393939
midpoint,rcp85_wet,Tewaukon,2050,153817.15843750007
midpoint,rcp85_wet,Tewaukon,2060,143311.6625125
midpoint,rcp85_wet,Tewaukon,2070,132806.16658749996
midpoint,rcp85_wet,Tewaukon,2080,122300.67066249995
midpoint,rcp85_wet,Tewaukon,2090,117047.92270000002
midpoint,rcp85_wet,Tewaukon,2100,117047.92270000002
midpoint,rcp85_wet,Valley City,2020,142831.27893151515
midpoint,rcp85_wet,Valley City,2030,153450.25890000002
midpoint,rcp85_wet,Valley City,2040,152429.9042333333
midpoint,rcp85_wet,Valley City,2050,148811.85245000003
midpoint,rcp85_wet,Valley City,2060,142596.10355
midpoint,rcp85_wet,Valley City,2070,136380.35465000005
midpoint,rcp85_wet,Valley City,2080,130164.60574999996
midpoint,rcp85_wet,Valley City,2090,127056.73129999994
midpoint,rcp85_wet,Valley City,2100,127056.73129999998
midpoint,rcp85_wet,Waubay,2020,229127.50232424246
midpoint,rcp85_wet,Waubay,2030,262896.84631818184
midpoint,rcp85_wet,Waubay,2040,274739.097439394
midpoint,rcp85_wet,Waubay,2050,269371.69486249983
midpoint,rcp85_wet,Waubay,2060,246794.6385875
midpoint,rcp85_wet,Waubay,2070,224217.5823125
midpoint,rcp85_wet,Waubay,2080,201640.5260375
midpoint,rcp85_wet,Waubay,2090,190351.99789999996
midpoint,rcp85_wet,Waubay,2100,190351.99790000002
midpoint,rcp85_dry,Arrowwood,2020,348312.31375454535
midpoint,rcp85_dry,Arrowwood,2030,253968.5626272728
midpoint,rcp85_dry,Arrowwood,2040,185088.8004757576
midpoint,rcp85_dry,Arrowwood,2050,149394.50927500008
midpoint,rcp85_dry,Arrowwood,2060,146885.68902499997
midpoint,rcp85_dry,Arrowwood,2070,144376.86877500004
midpoint,rcp85_dry,Arrowwood,2080,141868.04852499996
midpoint,rcp85_dry,Arrowwood,2090,140613.63840000003
midpoint,rcp85_dry,Arrowwood,2100,140613.63840000003
midpoint,rcp85_dry,Audubon,2020,428704.1560272728
midpoint,rcp85_dry,Audubon,2030,320922.39909999986
midpoint,rcp85_dry,Audubon,2040,237735.44076666667
midpoint,rcp85_dry,Audubon,2050,194471.44160000005
midpoint,rcp85_dry,Audubon,2060,191130.40160000004
midpoint,rcp85_dry,Audubon,2070,187789.36159999995
midpoint,rcp85_dry,Audubon,2080,184448.3215999999
midpoint,rcp85_dry,Audubon,2090,182777.80159999998
midpoint,rcp85_dry,Audubon,2100,182777.8016
midpoint,rcp85_dry,Crosby Lostwood,2020,449031.26693030307
midpoint,rcp85_dry,Crosby Lostwood,2030,343892.1945363636
midpoint,rcp85_dry,Crosby Lostwood,2040,265252.11411212117
midpoint,rcp85_dry,Crosby Lostwood,2050,225622.60016249993
midpoint,rcp85_dry,Crosby Lostwood,2060,225003.6526874999
midpoint,rcp85_dry,Crosby Lostwood,2070,224384.70521249998
midpoint,rcp85_dry,Crosby Lostwood,2080,223765.75773750007
midpoint,rcp85_dry,Crosby Lostwood,2090,223456.28399999999
midpoint,rcp85_dry,Crosby Lostwood,2100,223456.28400000004
midpoint,rcp85_dry,Detroit Lakes,2020,67034.28367454546
midpoint,rcp85_dry,Detroit Lakes,2030,55492.63153818184
midpoint,rcp85_dry,Detroit Lakes,2040,47469.10099272728
midpoint,rcp85_dry,Detroit Lakes,2050,43068.31282625
midpoint,rcp85_dry,Detroit Lakes,2060,42290.26703874998
midpoint,rcp85_dry,Detroit Lakes,2070,41512.22125125001
midpoint,rcp85_dry,Detroit Lakes,2080,40734.17546375
midpoint,rcp85_dry,Detroit Lakes,2090,40345.15257000001
midpoint,rcp85_dry,Detroit Lakes,2100,40345.15257
midpoint,rcp85_dry,Devils Lake,2020,450671.85404242435
midpoint,rcp85_dry,Devils Lake,2030,354397.9225999999
midpoint,rcp85_dry,Devils Lake,2040,284477.9492666666
midpoint,rcp85_dry,Devils Lake,2050,247310.4149125001
midpoint,rcp85_dry,Devils Lake,2060,242895.3195375001
midpoint,rcp85_dry,Devils Lake,2070,238480.22416249994
midpoint,rcp85_dry,Devils Lake,2080,234065.12878750003
midpoint,rcp85_dry,Devils Lake,2090,231857.58110000007
midpoint,rcp85_dry,Devils Lake,2100,231857.58110000007
midpoint,rcp85_dry,Fergus Falls,2020,27034.83047545454
midpoint,rcp85_dry,Fergus Falls,2030,22866.265424545458
midpoint,rcp85_dry,Fergus Falls,2040,19766.230721515152
midpoint,rcp85_dry,Fergus Falls,2050,18056.41942875
midpoint,rcp85_dry,Fergus Falls,2060,17736.831546250007
midpoint,rcp85_dry,Fergus Falls,2070,17417.243663749996
midpoint,rcp85_dry,Fergus Falls,2080,17097.655781250003
midpoint,rcp85_dry,Fergus Falls,2090,16937.86184
midpoint,rcp85_dry,Fergus Falls,2100,16937.86184
midpoint,rcp85_dry,Huron,2020,417911.1733666666
midpoint,rcp85_dry,Huron,2030,323416.6105181819
midpoint,rcp85_dry,Huron,2040,255993.1299727273
midpoint,rcp85_dry,Huron,2050,224253.71645
midpoint,rcp85_dry,Huron,2060,228198.36995000002
midpoint,rcp85_dry,Huron,2070,232143.02345
midpoint,rcp85_dry,Huron,2080,236087.67695000008
midpoint,rcp85_dry,Huron,2090,238060.0037000001
midpoint,rcp85_dry,Huron,2100,238060.00369999994
midpoint,rcp85_dry,Iowa,2020,23842.95550393939
