"rcp45_2014","rcp45_2020","rcp45_2030","rcp45_2040","rcp45_2050","rcp45_2060","rcp45_2070","rcp45_2080","rcp45_2090","rcp45_2100"
0.809909645346213,0.811619049319743,0.814897868634946,0.815738128652656,0.81598741673213,0.819461202629567,0.820208000131636,0.815397839756812,0.812290272654203,0.812904712792154
0.790565120137699,0.791935794291589,0.790502100636371,0.792870583561292,0.792025318088398,0.79234287729431,0.793545335331374,0.793847960228377,0.790008694045893,0.790076965172332
0.722359967239171,0.722493883679494,0.722556903180822,0.723643989578735,0.723733267205617,0.725075057421398,0.725376779695336,0.727915201926574,0.728737081256397,0.723692895337579
0.733554462615748,0.733554462615748,0.733554462615748,0.733559714240858,0.733564965865969,0.733567591678524,0.733567591678524,0.733606978866855,0.733614856304521,0.733625359554742
0.603700154316251,0.603713283379028,0.603946980696454,0.604613321660694,0.603263120639071,0.600527023956401,0.601837304421518,0.603704257148369,0.597326158451435,0.59820317984492
0.487635916075969,0.487575358273911,0.485277772287984,0.485108325321522,0.484378923827632,0.484738660147714,0.486262821251129,0.487083880014529,0.48993399440175,0.489965504152414
0.0237438407964189,0.0237438407964189,0.0237595956717509,0.0237633779701095,0.0237712554077755,0.0237630676934306,0.0237794687648212,0.0203716782041326,0.0203874330794647,0.0203874330794647
0.585462368071494,0.587570485270224,0.588473764789263,0.588640667999812,0.586367945176518,0.583122153659863,0.584082380488696,0.58840881695684,0.589422380603203,0.591323468893273
0.441085429038163,0.444929823760795,0.454341884752145,0.463365038287057,0.471095676619921,0.481083652155637,0.484013484570906,0.479890261377554,0.483649604390385,0.485206957405632
0.322101574434585,0.325571175443262,0.33239166201329,0.33742300606758,0.340426381748559,0.346843170152363,0.351703836390556,0.3539811133575,0.348850275624355,0.350354866218568
0.265736456518037,0.265479126887613,0.26555324454982,0.270761379640062,0.272715743205181,0.276193303708167,0.276623875424762,0.280208766015947,0.276765874444356,0.279291906122598
0.518006023062773,0.518050661876213,0.521969194775212,0.524408574639128,0.524500190880317,0.523061368684951,0.522419808826702,0.510945623384661,0.500518890982275,0.498336553550534
0.408549149778163,0.410466567340061,0.415079504574986,0.412198003522063,0.409354043383018,0.415485151586465,0.428208854549961,0.435623369668154,0.436851101151063,0.437761396513023
0.572293466794904,0.576181720792874,0.576093140647452,0.580095863661507,0.577618286430575,0.57537900168904,0.582322716821724,0.593335743933733,0.601837878818015,0.594052344591416
0.128601846995998,0.12842591755479,0.132765688227316,0.133020453587666,0.145319544198218,0.164726452969082,0.168302994296908,0.182141026463578,0.181550444294392,0.187086108472593
0.231609796444242,0.23328256212696,0.234834417347169,0.235599267310556,0.243180624096817,0.252877749863707,0.263741351829989,0.268875000003134,0.268177805741369,0.282265269586637
0.1075048996192,0.107339473428213,0.10887557377309,0.112944157499714,0.121808562202911,0.133414838324983,0.139370468398754,0.150893744227085,0.161278576456469,0.180345155303167
0.204893979453895,0.21409220083527,0.224770970214648,0.2367250639295,0.267871426752978,0.272988376399404,0.296409249944326,0.313623277004907,0.340167923839303,0.35223265042221
0.146534885128131,0.148768692588788,0.159210790097455,0.169029482779994,0.173934274977613,0.182481664100153,0.178010684856502,0.187437331416031,0.193495080981213,0.2111065699032
0.40107227161178,0.407655019574746,0.418867321242714,0.434743558348828,0.450454451320599,0.462837742303287,0.474993408160083,0.497643174922638,0.505054407775137,0.512692527243746
0.495483649237473,0.501000440387932,0.512126459496464,0.518327397902554,0.532746719323664,0.535700553306822,0.544648748098942,0.547288017943634,0.552057026912317,0.551729169597789
0.504406570583748,0.507961920783686,0.519874822064076,0.520949312767388,0.523938800361648,0.529945428638643,0.538563755728499,0.54338638871296,0.547167066452803,0.548435785228568
0.663541027489653,0.66541413446468,0.663366000671511,0.665352756096199,0.665598556768372,0.665292075209178,0.659848642696983,0.661508238288604,0.661095985717415,0.655792705950362
0.690415316370547,0.695837947523905,0.708075628994735,0.712221787019625,0.719927972473067,0.734676341030019,0.745713944106413,0.748540795435527,0.751308401868861,0.751639582477404
0.48969701481863,0.491749251443917,0.506359805870034,0.513619357019141,0.513056284339304,0.526972598542781,0.531739679180368,0.53721856016206,0.548074489832281,0.54486193125578
0.750535346241239,0.752315647153764,0.752804622685554,0.756576110081454,0.759677194709317,0.762873382985669,0.76163588676232,0.76270196665979,0.754716870678985,0.741865733749912
0.771024807780527,0.771585582874378,0.777645383855618,0.77116225265647,0.774353599590923,0.778460780710695,0.779926148229863,0.776029852680942,0.77135287023666,0.773002126691344
