eau_id,wmd_id,year,rcp,gcm,prop_suitable,abs_abundance,scaled_abundance,trans_prob,cost,eau_row,total_prop_suitable,habitat_share
745,Litchfield,2030,85,dry,0.477278767706299,31695.257429999998,1588.0970286291194,NA,NA,745,9.525534734727566,0.05010519419621321
745,Litchfield,2030,85,wet,0.477278767706299,35618.94209333333,1784.6940106501397,NA,NA,745,9.525534734727566,0.05010519419621321
745,Litchfield,2030,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
745,Litchfield,2040,45,dry,0.469100141134501,30594.59335,1532.4800880865714,NA,NA,745,9.36516446119521,0.05008989890975529
745,Litchfield,2040,45,wet,0.469100141134501,32188.075969999998,1612.2974714368233,NA,NA,745,9.36516446119521,0.05008989890975529
745,Litchfield,2040,85,dry,0.469100141134501,28066.62607,1403.7672962455629,NA,NA,745,9.3790888887492,0.05001553420580285
745,Litchfield,2040,85,wet,0.469100141134501,35913.995396666665,1796.2576652290277,NA,NA,745,9.3790888887492,0.05001553420580285
745,Litchfield,2040,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
745,Litchfield,2050,45,dry,0.463835386961033,28229.94563,1418.3379390642249,NA,NA,745,9.231966088292763,0.05024231919019197
745,Litchfield,2050,45,wet,0.463835386961033,30620.16956,1538.4283326913198,NA,NA,745,9.231966088292763,0.05024231919019197
745,Litchfield,2050,85,dry,0.463838012773589,24437.99471,1222.6642309735653,NA,NA,745,9.27095977399453,0.05003128306895215
745,Litchfield,2050,85,wet,0.463838012773589,36209.0487,1811.585165167174,NA,NA,745,9.27095977399453,0.05003128306895215
745,Litchfield,2050,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
745,Litchfield,2060,45,dry,0.464150484467675,27621.625993999998,1388.877564168395,NA,NA,745,9.230900849475876,0.050282252191456385
745,Litchfield,2060,45,wet,0.464150484467675,31091.296757999997,1563.3404245451661,NA,NA,745,9.230900849475876,0.050282252191456385
745,Litchfield,2060,85,dry,0.46415311028023,24193.664696,1210.317824590837,NA,NA,745,9.27819494149951,0.05002622958525758
745,Litchfield,2060,85,wet,0.46415311028023,35073.357852,1754.5878522300486,NA,NA,745,9.27819494149951,0.05002622958525758
745,Litchfield,2060,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
745,Litchfield,2070,45,dry,0.46407433590357,27013.306357999998,1358.4142821733371,NA,NA,745,9.228541228668329,0.050286857305456886
745,Litchfield,2070,45,wet,0.46407433590357,31562.423956,1587.175109689706,NA,NA,745,9.228541228668329,0.050286857305456886
745,Litchfield,2070,85,dry,0.464076961716125,23949.334682,1198.425305461261,NA,NA,745,9.274115310897406,0.05004002496829197
745,Litchfield,2070,85,wet,0.464076961716125,33937.667004,1698.2417042457387,NA,NA,745,9.274115310897406,0.05004002496829197
745,Litchfield,2070,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
745,Litchfield,2080,45,dry,0.46419249746856,26404.986722,1328.028551838545,NA,NA,745,9.229467781502555,0.05029461161334588
745,Litchfield,2080,45,wet,0.46419249746856,32033.551153999997,1611.1150138866774,NA,NA,745,9.229467781502555,0.05029461161334588
745,Litchfield,2080,85,dry,0.464195123281116,23705.004667999998,1187.47775481774,NA,NA,745,9.266487325424128,0.050093968402408595
745,Litchfield,2080,85,wet,0.464195123281116,32801.976156,1643.181157095224,NA,NA,745,9.266487325424128,0.050093968402408595
745,Litchfield,2080,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
745,Litchfield,2090,45,dry,0.463664709144936,25796.667086,1298.147227715663,NA,NA,745,9.213904159689651,0.05032228478926934
745,Litchfield,2090,45,wet,0.463664709144936,32504.678352,1635.709681012942,NA,NA,745,9.213904159689651,0.05032228478926934
745,Litchfield,2090,85,dry,0.463667334957491,23460.674654,1175.8770087876285,NA,NA,745,9.250923703611225,0.05012119327894707
745,Litchfield,2090,85,wet,0.463667334957491,31666.285308,1587.1520063485498,NA,NA,745,9.250923703611225,0.05012119327894707
745,Litchfield,2090,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
745,Litchfield,2100,45,dry,0.462769307063563,25188.34745,1268.1656512452287,NA,NA,745,9.191539042290884,0.050347314517659184
745,Litchfield,2100,45,wet,0.462769307063563,32975.80555,1660.2432534990212,NA,NA,745,9.191539042290884,0.050347314517659184
745,Litchfield,2100,85,dry,0.462771932876118,23216.34464,1164.1986817301952,NA,NA,745,9.228555960399904,0.05014564953194092
745,Litchfield,2100,85,wet,0.462771932876118,30530.59446,1530.9764897929772,NA,NA,745,9.228555960399904,0.05014564953194092
745,Litchfield,2100,stationary,stationary,0.479615740880557,35323.88879,1749.783803793211,NA,NA,NA,9.682277922604682,0.049535423865578625
746,Litchfield,2020,baseline,baseline,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2030,45,dry,0.550459589227279,32959.24107,1905.7869692385993,NA,NA,746,9.519810237701149,0.05782253800052683
746,Litchfield,2030,45,wet,0.550459589227279,33755.98238,1951.856573912664,NA,NA,746,9.519810237701149,0.05782253800052683
746,Litchfield,2030,85,dry,0.550459589227279,31695.257429999998,1831.5988415604313,NA,NA,746,9.525534734727566,0.05778778877583111
746,Litchfield,2030,85,wet,0.550459589227279,35618.94209333333,2058.339902108106,NA,NA,746,9.525534734727566,0.05778778877583111
746,Litchfield,2030,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2040,45,dry,0.547150203812799,30594.59335,1787.457983934413,NA,NA,746,9.36516446119521,0.05842398241695908
746,Litchfield,2040,45,wet,0.547150203812799,32188.075969999998,1880.5555845070228,NA,NA,746,9.36516446119521,0.05842398241695908
746,Litchfield,2040,85,dry,0.547150203812799,28066.62607,1637.329633687488,NA,NA,746,9.3790888887492,0.05833724472631235
746,Litchfield,2040,85,wet,0.547150203812799,35913.995396666665,2095.1235385549985,NA,NA,746,9.3790888887492,0.05833724472631235
746,Litchfield,2040,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2050,45,dry,0.542508546753051,28229.94563,1658.9084743357298,NA,NA,746,9.231966088292763,0.05876413989876076
746,Litchfield,2050,45,wet,0.542508546753051,30620.16956,1799.3679277476156,NA,NA,746,9.231966088292763,0.05876413989876076
746,Litchfield,2050,85,dry,0.542508546753051,24437.99471,1430.037592533801,NA,NA,746,9.27095977399453,0.058516977743211934
746,Litchfield,2050,85,wet,0.542508546753051,36209.0487,2118.8440968807768,NA,NA,746,9.27095977399453,0.058516977743211934
746,Litchfield,2050,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2060,45,dry,0.54211992649486,27621.625993999998,1622.1855372204564,NA,NA,746,9.230900849475876,0.058728821307363635
746,Litchfield,2060,45,wet,0.54211992649486,31091.296757999997,1825.955211514796,NA,NA,746,9.230900849475876,0.058728821307363635
746,Litchfield,2060,85,dry,0.54211992649486,24193.664696,1413.6227800056404,NA,NA,746,9.27819494149951,0.058429460677751656
746,Litchfield,2060,85,wet,0.54211992649486,35073.357852,2049.3173834501463,NA,NA,746,9.27819494149951,0.058429460677751656
746,Litchfield,2060,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2070,45,dry,0.54211992649486,27013.306357999998,1586.8652796055478,NA,NA,746,9.228541228668329,0.058743837521229504
746,Litchfield,2070,45,wet,0.54211992649486,31562.423956,1854.0979046474256,NA,NA,746,9.228541228668329,0.058743837521229504
746,Litchfield,2070,85,dry,0.54211992649486,23949.334682,1399.9622737222908,NA,NA,746,9.274115310897406,0.05845516346533349
746,Litchfield,2070,85,wet,0.54211992649486,33937.667004,1983.8318723508748,NA,NA,746,9.274115310897406,0.05845516346533349
746,Litchfield,2070,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2080,45,dry,0.542109423244639,26404.986722,1550.9444814720823,NA,NA,746,9.229467781502555,0.058736802173048344
746,Litchfield,2080,45,wet,0.542109423244639,32033.551153999997,1881.5483570327224,NA,NA,746,9.229467781502555,0.058736802173048344
746,Litchfield,2080,85,dry,0.542109423244639,23705.004667999998,1386.7937177578533,NA,NA,746,9.266487325424128,0.058502149110728596
746,Litchfield,2080,85,wet,0.542109423244639,32801.976156,1918.9861002048758,NA,NA,746,9.266487325424128,0.058502149110728596
746,Litchfield,2080,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2090,45,dry,0.542109423244639,25796.667086,1517.7731473274257,NA,NA,746,9.213904159689651,0.05883601715940777
746,Litchfield,2090,45,wet,0.542109423244639,32504.678352,1912.4458132793022,NA,NA,746,9.213904159689651,0.05883601715940777
746,Litchfield,2090,85,dry,0.542109423244639,23460.674654,1374.808961038703,NA,NA,746,9.250923703611225,0.05860057229020483
746,Litchfield,2090,85,wet,0.542109423244639,31666.285308,1855.662441353705,NA,NA,746,9.250923703611225,0.05860057229020483
746,Litchfield,2090,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
746,Litchfield,2100,45,dry,0.542109423244639,25188.34745,1485.5880441543293,NA,NA,746,9.191539042290884,0.058979178650099544
746,Litchfield,2100,45,wet,0.542109423244639,32975.80555,1944.885926664394,NA,NA,746,9.191539042290884,0.058979178650099544
746,Litchfield,2100,85,dry,0.542109423244639,23216.34464,1363.7885771777646,NA,NA,746,9.228555960399904,0.0587426056222503
746,Litchfield,2100,85,wet,0.542109423244639,30530.59446,1793.44666977664,NA,NA,746,9.228555960399904,0.0587426056222503
746,Litchfield,2100,stationary,stationary,0.553551688652805,35323.88879,2019.5245835525625,NA,NA,NA,9.682277922604682,0.05717163802543391
747,Litchfield,2020,baseline,baseline,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2030,45,dry,0.703207290460482,32959.24107,2434.6261143610127,NA,NA,747,9.519810237701149,0.07386778443078432
747,Litchfield,2030,45,wet,0.703207290460482,33755.98238,2493.479629695194,NA,NA,747,9.519810237701149,0.07386778443078432
747,Litchfield,2030,85,dry,0.703207290460482,31695.257429999998,2339.8514328587153,NA,NA,747,9.525534734727566,0.0738233926014437
747,Litchfield,2030,85,wet,0.703207290460482,35618.94209333333,2629.5111462042355,NA,NA,747,9.525534734727566,0.0738233926014437
747,Litchfield,2030,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2040,45,dry,0.697220437834294,30594.59335,2277.715021368331,NA,NA,747,9.36516446119521,0.07444828552912702
747,Litchfield,2040,45,wet,0.697220437834294,32188.075969999998,2396.3470704477922,NA,NA,747,9.36516446119521,0.07444828552912702
747,Litchfield,2040,85,dry,0.697220437834294,28066.62607,2086.4100499709084,NA,NA,747,9.3790888887492,0.07433775776138056
747,Litchfield,2040,85,wet,0.697220437834294,35913.995396666665,2669.765890040743,NA,NA,747,9.3790888887492,0.07433775776138056
747,Litchfield,2040,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2050,45,dry,0.695981054308171,28229.94563,2128.204017944253,NA,NA,747,9.231966088292763,0.07538817275236293
747,Litchfield,2050,45,wet,0.695981054308171,30620.16956,2308.3986324959246,NA,NA,747,9.231966088292763,0.07538817275236293
747,Litchfield,2050,85,dry,0.695981054308171,24437.99471,1834.5868969416306,NA,NA,747,9.27095977399453,0.07507108986282413
747,Litchfield,2050,85,wet,0.695981054308171,36209.0487,2718.252748805075,NA,NA,747,9.27095977399453,0.07507108986282413
747,Litchfield,2050,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2060,45,dry,0.695981054308171,27621.625993999998,2082.584213013363,NA,NA,747,9.230900849475876,0.0753968724891773
747,Litchfield,2060,45,wet,0.695981054308171,31091.296757999997,2344.186537186097,NA,NA,747,9.230900849475876,0.0753968724891773
747,Litchfield,2060,85,dry,0.695981054308171,24193.664696,1814.8284627418166,NA,NA,747,9.27819494149951,0.07501254917539908
747,Litchfield,2060,85,wet,0.695981054308171,35073.357852,2630.9419806195197,NA,NA,747,9.27819494149951,0.07501254917539908
747,Litchfield,2060,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2070,45,dry,0.695981054308171,27013.306357999998,2037.2395781238106,NA,NA,747,9.228541228668329,0.07541615051207834
747,Litchfield,2070,45,wet,0.695981054308171,31562.423956,2380.316515591723,NA,NA,747,9.228541228668329,0.07541615051207834
747,Litchfield,2070,85,dry,0.695981054308171,23949.334682,1797.2909159725239,NA,NA,747,9.274115310897406,0.0750455467693365
747,Litchfield,2070,85,wet,0.695981054308171,33937.667004,2546.8707763908506,NA,NA,747,9.274115310897406,0.0750455467693365
747,Litchfield,2070,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2080,45,dry,0.695981054308171,26404.986722,1991.1625386029557,NA,NA,747,9.229467781502555,0.07540857943109537
747,Litchfield,2080,45,wet,0.695981054308171,32033.551153999997,2415.6045866564655,NA,NA,747,9.229467781502555,0.07540857943109537
747,Litchfield,2080,85,dry,0.695981054308171,23705.004667999998,1780.4194363865522,NA,NA,747,9.266487325424128,0.07510732274986584
747,Litchfield,2080,85,wet,0.695981054308171,32801.976156,2463.6686099820954,NA,NA,747,9.266487325424128,0.07510732274986584
747,Litchfield,2080,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2090,45,dry,0.695802499054408,25796.667086,1948.0759854482767,NA,NA,747,9.213904159689651,0.07551657657765831
747,Litchfield,2090,45,wet,0.695802499054408,32504.678352,2454.6420319009603,NA,NA,747,9.213904159689651,0.07551657657765831
747,Litchfield,2090,85,dry,0.695802499054408,23460.674654,1764.5801194299454,NA,NA,747,9.250923703611225,0.0752143808928823
747,Litchfield,2090,85,wet,0.695802499054408,31666.285308,2381.7600446185943,NA,NA,747,9.250923703611225,0.0752143808928823
747,Litchfield,2090,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
747,Litchfield,2100,45,dry,0.694301354839174,25188.34745,1902.6523937101288,NA,NA,747,9.191539042290884,0.07553700763763796
747,Litchfield,2100,45,wet,0.694301354839174,32975.80555,2490.893675687614,NA,NA,747,9.191539042290884,0.07553700763763796
747,Litchfield,2100,85,dry,0.694301354839174,23216.34464,1746.6589146918604,NA,NA,747,9.228555960399904,0.07523401904029714
747,Litchfield,2100,85,wet,0.694301354839174,30530.59446,2296.9393249152304,NA,NA,747,9.228555960399904,0.07523401904029714
747,Litchfield,2100,stationary,stationary,0.715006215064642,35323.88879,2608.5597033045888,NA,NA,NA,9.682277922604682,0.0738469005723701
748,Litchfield,2020,baseline,baseline,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2030,45,dry,0.615466953744929,32959.24107,2130.8537872700463,NA,NA,748,9.519810237701149,0.06465117879214706
748,Litchfield,2030,45,wet,0.615466953744929,33755.98238,2182.364052153946,NA,NA,748,9.519810237701149,0.06465117879214706
748,Litchfield,2030,85,dry,0.615474831182595,31695.257429999998,2047.9305109138386,NA,NA,748,9.525534734727566,0.06461315278592576
748,Litchfield,2030,85,wet,0.615474831182595,35618.94209333333,2301.452147549589,NA,NA,748,9.525534734727566,0.06461315278592576
748,Litchfield,2030,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2040,45,dry,0.615212249927061,30594.59335,2009.8065216523553,NA,NA,748,9.36516446119521,0.065691558592079
748,Litchfield,2040,45,wet,0.615212249927061,32188.075969999998,2114.4848785495446,NA,NA,748,9.36516446119521,0.065691558592079
748,Litchfield,2040,85,dry,0.61522615852794,28066.62607,1841.0447693484875,NA,NA,748,9.3790888887492,0.06559551421523918
748,Litchfield,2040,85,wet,0.61522615852794,35913.995396666665,2355.796995568083,NA,NA,748,9.3790888887492,0.06559551421523918
748,Litchfield,2040,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2050,45,dry,0.605586021099164,28229.94563,1851.7897798169747,NA,NA,748,9.231966088292763,0.06559664705301718
748,Litchfield,2050,45,wet,0.605586021099164,30620.16956,2008.5804553308603,NA,NA,748,9.231966088292763,0.06559664705301718
748,Litchfield,2050,85,dry,0.605610432950265,24437.99471,1596.3724271864278,NA,NA,748,9.27095977399453,0.06532338050360548
748,Litchfield,2050,85,wet,0.605610432950265,36209.0487,2365.2974659036813,NA,NA,748,9.27095977399453,0.06532338050360548
748,Litchfield,2050,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2060,45,dry,0.605589426449822,27621.625993999998,1812.1053314387752,NA,NA,748,9.230900849475876,0.0656045857630685
748,Litchfield,2060,45,wet,0.605589426449822,31091.296757999997,2039.7316446452246,NA,NA,748,9.230900849475876,0.0656045857630685
748,Litchfield,2060,85,dry,0.605615684575376,24193.664696,1579.193248216784,NA,NA,748,9.27819494149951,0.06527300713057646
748,Litchfield,2060,85,wet,0.605615684575376,35073.357852,2289.343537166856,NA,NA,748,9.27819494149951,0.06527300713057646
748,Litchfield,2060,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2070,45,dry,0.605599929700044,27013.306357999998,1772.6806464873082,NA,NA,748,9.228541228668329,0.06562249814941029
748,Litchfield,2070,45,wet,0.605599929700044,31562.423956,2071.2051076435127,NA,NA,748,9.228541228668329,0.06562249814941029
748,Litchfield,2070,85,dry,0.60560780713771,23949.334682,1563.9124135248283,NA,NA,748,9.274115310897406,0.06530087095489312
748,Litchfield,2070,85,wet,0.60560780713771,33937.667004,2216.1592135383385,NA,NA,748,9.274115310897406,0.06530087095489312
748,Litchfield,2070,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2080,45,dry,0.60560780713771,26404.986722,1732.6097760761054,NA,NA,748,9.229467781502555,0.06561676376956996
748,Litchfield,2080,45,wet,0.60560780713771,32033.551153999997,2101.937958772453,NA,NA,748,9.229467781502555,0.06561676376956996
748,Litchfield,2080,85,dry,0.60560780713771,23705.004667999998,1549.231698163423,NA,NA,748,9.266487325424128,0.06535462531482945
748,Litchfield,2080,85,wet,0.60560780713771,32801.976156,2143.7608612613494,NA,NA,748,9.266487325424128,0.06535462531482945
748,Litchfield,2080,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2090,45,dry,0.60560780713771,25796.667086,1695.5530158173704,NA,NA,748,9.213904159689651,0.06572760000990813
748,Litchfield,2090,45,wet,0.60560780713771,32504.678352,2136.4544971709756,NA,NA,748,9.213904159689651,0.06572760000990813
748,Litchfield,2090,85,dry,0.60560780713771,23460.674654,1535.8431424133264,NA,NA,748,9.250923703611225,0.06546457700232709
748,Litchfield,2090,85,wet,0.60560780713771,31666.285308,2073.019972923225,NA,NA,748,9.250923703611225,0.06546457700232709
748,Litchfield,2090,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
748,Litchfield,2100,45,dry,0.605024876750423,25188.34745,1658.0005526130903,NA,NA,748,9.191539042290884,0.065824109974038425
748,Litchfield,2100,45,wet,0.605024876750423,32975.80555,2170.6030510057067,NA,NA,748,9.191539042290884,0.065824109974038425
748,Litchfield,2100,85,dry,0.605024876750423,23216.34464,1522.0654363136857,NA,NA,748,9.228555960399904,0.065560081051316
748,Litchfield,2100,85,wet,0.605024876750423,30530.59446,2001.5882473424592,NA,NA,748,9.228555960399904,0.065560081051316
748,Litchfield,2100,stationary,stationary,0.618405237994361,35323.88879,2256.1300169939545,NA,NA,NA,9.682277922604682,0.06386980862743098
749,Litchfield,2020,baseline,baseline,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2030,45,dry,0.369598543813629,32959.24107,1279.6145301753406,NA,NA,749,9.519810237701149,0.0388241503333663
749,Litchfield,2030,45,wet,0.369598543813629,33755.98238,1310.547334571584,NA,NA,749,9.519810237701149,0.0388241503333663
749,Litchfield,2030,85,dry,0.369648106025611,31695.257429999998,1229.9668423106914,NA,NA,749,9.525534734727566,0.0388060215326256
749,Litchfield,2030,85,wet,0.369648106025611,35618.94209333333,1382.2294338432375,NA,NA,749,9.525534734727566,0.0388060215326256
749,Litchfield,2030,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2040,45,dry,0.366037613762011,30594.59335,1195.7902063819038,NA,NA,749,9.36516446119521,0.039085017169607314
749,Litchfield,2040,45,wet,0.366037613762011,32188.075969999998,1258.0715019440745,NA,NA,749,9.36516446119521,0.039085017169607314
749,Litchfield,2040,85,dry,0.366134768826559,28066.62607,1095.6466848510013,NA,NA,749,9.3790888887492,0.039037349274486606
749,Litchfield,2040,85,wet,0.366134768826559,35913.995396666665,1401.9871821419808,NA,NA,749,9.3790888887492,0.039037349274486606
749,Litchfield,2040,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2050,45,dry,0.362971813490361,28229.94563,1109.9124999006874,NA,NA,749,9.231966088292763,0.039316848655959934
749,Litchfield,2050,45,wet,0.362971813490361,30620.16956,1203.8885724103511,NA,NA,749,9.231966088292763,0.039316848655959934
749,Litchfield,2050,85,dry,0.363087349242796,24437.99471,957.0882558408786,NA,NA,749,9.27095977399453,0.039163943981428195
749,Litchfield,2050,85,wet,0.363087349242796,36209.0487,1418.0891549076055,NA,NA,749,9.27095977399453,0.039163943981428195
749,Litchfield,2050,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2060,45,dry,0.363008574866136,27621.625993999998,1086.2306129240546,NA,NA,749,9.230900849475876,0.03932536821547026
749,Litchfield,2060,45,wet,0.363008574866136,31091.296757999997,1222.6766933048066,NA,NA,749,9.230900849475876,0.03932536821547026
749,Litchfield,2060,85,dry,0.363087349242796,24193.664696,946.7804501119858,NA,NA,749,9.27819494149951,0.03913340380668
749,Litchfield,2060,85,wet,0.363087349242796,35073.357852,1372.5398756785066,NA,NA,749,9.27819494149951,0.03913340380668
749,Litchfield,2060,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2070,45,dry,0.363068968554908,27013.306357999998,1062.756619235697,NA,NA,749,9.228541228668329,0.03934196744194408
749,Litchfield,2070,45,wet,0.363068968554908,31562.423956,1241.7278556657877,NA,NA,749,9.228541228668329,0.03934196744194408
749,Litchfield,2070,85,dry,0.363087349242796,23949.334682,937.6312623154677,NA,NA,749,9.274115310897406,0.03915061836854194
749,Litchfield,2070,85,wet,0.363087349242796,33937.667004,1328.680649192262,NA,NA,749,9.274115310897406,0.03915061836854194
749,Litchfield,2070,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2080,45,dry,0.363087349242796,26404.986722,1038.7724257401755,NA,NA,749,9.229467781502555,0.03934000939582732
749,Litchfield,2080,45,wet,0.363087349242796,32033.551153999997,1260.200203380075,NA,NA,749,9.229467781502555,0.03934000939582732
749,Litchfield,2080,85,dry,0.363087349242796,23705.004667999998,928.8295560581563,NA,NA,749,9.266487325424128,0.03918284636796581
749,Litchfield,2080,85,wet,0.363087349242796,32801.976156,1285.2747922862256,NA,NA,749,9.266487325424128,0.03918284636796581
749,Litchfield,2080,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2090,45,dry,0.361162628639728,25796.667086,1011.1665949038401,NA,NA,749,9.213904159689651,0.039197567326540644
749,Litchfield,2090,45,wet,0.361162628639728,32504.678352,1274.1043181300681,NA,NA,749,9.213904159689651,0.039197567326540644
749,Litchfield,2090,85,dry,0.361162628639728,23460.674654,915.9213932758393,NA,NA,749,9.250923703611225,0.03904070990216287
749,Litchfield,2090,85,wet,0.361162628639728,31666.285308,1236.2742583887502,NA,NA,749,9.250923703611225,0.03904070990216287
749,Litchfield,2090,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
749,Litchfield,2100,45,dry,0.361154751202062,25188.34745,989.7027379898446,NA,NA,749,9.191539042290884,0.03929208694434794
749,Litchfield,2100,45,wet,0.361154751202062,32975.80555,1295.6882187305112,NA,NA,749,9.191539042290884,0.03929208694434794
749,Litchfield,2100,85,dry,0.361154751202062,23216.34464,908.5596065364476,NA,NA,749,9.228555960399904,0.03913448135892454
749,Litchfield,2100,85,wet,0.361154751202062,30530.59446,1194.7989797717548,NA,NA,749,9.228555960399904,0.03913448135892454
749,Litchfield,2100,stationary,stationary,0.378204029038956,35323.88879,1379.8030968014255,NA,NA,NA,9.682277922604682,0.039061472110399134
750,Litchfield,2020,baseline,baseline,0.18508558804615,35323.88879,675.2484054924906,NA,NA,NA,9.682277922604682,0.019115913582075646
750,Litchfield,2030,45,dry,0.181382576918295,32959.24107,627.9780719653851,NA,NA,750,9.519810237701149,0.019053171480243224
750,Litchfield,2030,45,wet,0.181382576918295,33755.98238,643.1585207702088,NA,NA,750,9.519810237701149,0.019053171480243224
750,Litchfield,2030,85,dry,0.181403583418738,31695.257429999998,603.6021530864557,NA,NA,750,9.525534734727566,0.019043926506024777
750,Litchfield,2030,85,wet,0.181403583418738,35618.94209333333,678.3245154477922,NA,NA,750,9.525534734727566,0.019043926506024777
750,Litchfield,2030,stationary,stationary,0.18508558804615,35323.88879,675.2484054924906,NA,NA,NA,9.682277922604682,0.019115913582075646
750,Litchfield,2040,45,dry,0.173971897948132,30594.59335,568.3402031117681,NA,NA,750,9.36516446119521,0.018576491493447752
750,Litchfield,2040,45,wet,0.173971897948132,32188.075969999998,597.941519447155,NA,NA,750,9.36516446119521,0.018576491493447752
750,Litchfield,2040,85,dry,0.174053298137348,28066.62607,520.8489750993981,NA,NA,750,9.3790888887492,0.018557591275857908
750,Litchfield,2040,85,wet,0.174053298137348,35913.995396666665,666.4772476543824,NA,NA,750,9.3790888887492,0.018557591275857908
750,Litchfield,2040,stationary,stationary,0.18508558804615,35323.88879,675.2484054924906,NA,NA,NA,9.682277922604682,0.019115913582075646
750,Litchfield,2050,45,dry,0.171372712773231,28229.94563,524.0316437241769,NA,NA,750,9.231966088292763,0.01856297035043836
